,business_id,category,stars,city,name,review_count
7576,cP1jB_FXJNIMmKeRgy4Pxw,Pizza,2.0,Land O' Lakes,Little Caesars,22
7577,cPDX2Y4H0fks-Qj5tfBduA,Desserts,4.0,Philadelphia,Tartes Pastry Shop,181
7578,cPmeskhu9fAdyf-SC9oxYA,Bars,2.0,Goodlettsville,Fox & Hound,47
7579,cQF2tZfLvdb4wg7vxvBRZA,Salad,4.5,Hendersonville,Lyncoya Cafe,150
7580,cQMr2LcQyYlIP1mZHJ3oYQ,Pizza,4.0,Boyertown,Josh's Pizza,18
7581,cQRcuySoFUGwAdj11DowaQ,American (Traditional),4.5,Carmel,The Den by FoxGardin,19
7582,cREv_k18uVKAv0cbsuOMpQ,Mexican,5.0,Tampa,Los Tacos Mariachis,5
7583,cR_5wHI9bMpcVma8OH5dsQ,American (Traditional),4.0,Brentwood,Mere Bulles,326
7584,cRvoGf7krkQKF85UvOQo_A,Mexican,4.0,Reno,Chihuahua's Cantina & Grill,524
7585,cSefUziE1VrSzd245U-xMA,Sandwiches,5.0,Safety Harbor,The Brinehouse,12
7586,cSg9-3x4BHfkbRxW8ps9-g,Sandwiches,3.0,St. Petersburg,Hungry Howie's Pizza & Subs,8
7587,cSknwu7DA2QbbezL-hXbmQ,Salad,3.0,Brandon,Village Inn,69
7588,cTRiIdtgD5cixDeQjC6IGA,Pizza,2.5,Madison,Domino's Pizza,13
7589,cTra1xx8NBSp_x7IFi7qXw,Sandwiches,4.0,Turnersville,Muscle Maker Grill,43
7590,cU0_JyREJ-3vwaNxRdmmig,Cafes,4.5,Pitman,Crave Pitman,5
7591,cUAcZ787QO67GrDMnZNsMQ,Burgers,1.5,Metairie,Wendy's,8
7592,cUvwzWvx1rNJ2wZ8hEyNaA,Breakfast & Brunch,4.0,Levittown,The Violetwood Cafe,39
7593,cVZ4whFwPNA721C4DIetbg,American (Traditional),4.0,Des Peres,First Watch,102
7594,cVoyA9wrdF5E8OroBahxCg,Event Planning & Services,3.5,Tucson,Mad Batter Bakery,28
7595,cW9gyMk0JIBc7ijJcUv5dw,Chicken Wings,2.0,Seminole,Westshore Pizza,16
7596,cWFyGS-mqIwcGY0dmp3Y-w,Pizza,3.0,Oaklyn,Penn Pizza Palace,11
7597,cWcKC9ytDyW3dbqxjb250w,Mexican,4.5,Reno,Estella Tacos Y Mezcal,111
7598,cWu31txqrvLHMCUNdmnxfQ,Bars,4.0,Philadelphia,a.bar,116
7599,cX0iIvy5ZYD-JEc_aKSM-w,Italian,5.0,Saint Louis,Volpi Foods,40
7600,cX1VH_vpqGoLrio4sV9xcA,American (Traditional),4.0,Exton,Ron's Original Bar & Grille,383
7601,cXEx8dhmoFZcsJjXS2lLuQ,Italian,3.5,Saint Louis,The Pasta House,51
7602,cXWI23AVTIGkd9yMe8tz4w,Breakfast & Brunch,3.0,Arnold,Steak ’n Shake,34
7603,cXsrd3SqPh778u2yaiAslA,Nightlife,4.0,Saint Louis,Bono's Pizzeria,152
7604,cY4a3KHIXWwDBZn37VjAuQ,Steakhouses,4.0,Florissant,Miami Grill,34
7605,cY8IE8aKxnCAS3RqDYXIKg,Breakfast & Brunch,4.0,Boise,Merritt's Family Restaurant,161
7606,cYaQt6erO6njEDoT_5qwiA,Pizza,3.5,Bensalem,La Cena Ristorante,71
7607,cYohoNYuY3l2Po1BbSr1XA,Coffee & Tea,3.0,Sewell,Wawa,8
7608,cZApZFSmi-6AyCamhsTmEA,Bars,4.5,Phoenixville,IL Granaio - Phoenixville,193
7609,cZO-JrFt24WguTn7-RVPGw,Pizza,3.5,Morrisville,Anthony's IV pizza,20
7610,cZR3uDOz_XZIbK644-_BAQ,Burgers,1.5,White House,Burger King,9
7611,cZUWKX2Az7OY2N59RsFtrw,Bars,2.5,Plant City,Beef 'O' Brady's,19
7612,c_DRiA8CPghSk8PR96K2Kg,Mexican,3.0,Des Peres,Chipotle Mexican Grill,11
7613,c_PwLDe27x4UxTbHEUuJoA,Burgers,4.5,Tucson,Five Guys,20
7614,c_YbtTRac_wv5jpzLQElsQ,Cafes,3.5,Nashville,Honey Baked Ham Company,20
7615,c_lL06vt2mmpxenI07FHgA,Chicken Wings,1.5,Elkins Park,Domino's Pizza,48
7616,c_mB8jMD_dn72ddU7kywYg,Mexican,4.5,Quakertown,Fiesta Habanero,54
7617,c_r7H2PYhaNhPjKQ5Hsh6w,Seafood,4.0,Indianapolis,AJ’s Bar & Grill,99
7618,c_sEC4l0OirgC7QWOLJDWQ,Italian,4.0,Cinnaminson,Nick's Pizza & Pasta,57
7619,c_xAbBTeiIHqPm1zMOvQcg,American (New),4.0,High Ridge,Iron Barley's High Hog Ridge,436
7620,caMiK8Cu3BqixHSGzhJbEg,Chicken Wings,2.0,Saint Louis,KFC,15
7621,calI2y44JJN497vsW1lF0g,Bars,2.5,Folsom,Applebee's Grill + Bar,69
7622,ccDTmDW5ChXdaXsXVJ6AqQ,Bars,4.5,Tampa Bay,Cru Cellars - Westshore Marina,46
7623,ccPRPHBzUubwe65VG14ioA,Mexican,3.0,Tampa,QDOBA Mexican Eats,17
7624,cdEGU8IVYR1FrkFpNL2JNQ,Japanese,4.5,Zionsville,Takumi Sushi Hibachi,23
7625,cdQyWhZPdKf2W8u2AUbKMw,Event Planning & Services,3.0,Tucson,Starr Pass Golf Club,25
7626,cdWo8WYBnxi8khd4B6DFog,Burgers,2.5,Tampa,Burger 21 - Airside A,38
7627,cdxvl2qZNIVFWYCVWa_w5w,Chicken Wings,1.5,St. Louis,Guy Fieri's Flavortown Kitchen,7
7628,ce3FUIiK5FfRSbUGUn3WOw,Mexican,4.0,Tucson,Los Jarritos,28
7629,cezbcRLRWCKz1wztpQGgjA,Nightlife,3.5,Seminole,Miller's Ale House,229
7630,cf8I3oeXh51qGM2L9pWutg,American (Traditional),2.0,Clearwater,The Wing Experience,5
7631,cfCXN9q7mAuSBshWHU0uYQ,Pizza,3.5,Plant City,Little Caesar's Pizza,5
7632,cfFdnSlMmqQoAb0KDk9IPw,American (Traditional),4.5,Terrytown,Shawarma On The Run,137
7633,cfvPUAc2SM0xpHmmPzYaQg,Steakhouses,3.5,Hudson,Get Hooked Grill,139
7634,cga_fZV1egLtyVSLb6TGhg,American (Traditional),3.0,Glen Mills,Mckenzie Brew House,174
7635,cgnU59I7pMj-VMeBXhh4cA,Cafes,4.0,Carmel,Healthy Happies Carmel,15
7636,cgoVbBcMm7t_Lq5FGthlKw,American (Traditional),3.0,Whitestown,Popeyes Louisiana Kitchen,12
7637,chHeUcGN6mSDzRvoSwtFxA,Nightlife,3.0,Riverview,Mi Casa Restaurant,303
7638,chMQVujO9guhdS4saUXAQA,Breakfast & Brunch,4.0,West Chester,The Lincoln Room,24
7639,chUeS0h9C8KGfyJO2Jqgew,Salad,4.0,Richmond Heights,Fozzie's Sandwich Emporium,480
7640,chZ3916Kd4BzSIF5f1pXBw,American (Traditional),4.0,Tarpon Springs,Morgan Mae’s Oyster House,70
7641,ci-kujWfHzsg5zCcqYZLKA,Nightlife,3.0,Philadelphia,Lucky Strike - Philadelphia,309
7642,ci2LdehFyXRr-3AjziJSkw,Sandwiches,3.0,Largo,Chicago Deli & Coney Dogs,16
7643,ci5viY5rdKTuwMvGBu152w,Pizza,3.0,Saint Petersburg,Little Caesars,12
7644,ciBiwtengE4sbsThPpeVpQ,Salad,4.5,Boise,Coa De Jima,22
7645,ciLlt0ZLSN1fNqwB5NjUmA,Desserts,3.0,Boise,Jersey Mike's Subs,36
7646,cibqFIknNdNyJvdsBVpHtA,American (New),4.0,Indianapolis,Kulture Bar & Lounge,32
7647,cjCD0CI_tWFKL5v3BbHlEw,Pizza,2.5,Wesley Chapel,Marco's Pizza,30
7648,cjGcc6E32U5DAMG_bScclg,Pizza,4.0,Langhorne,Tre Fratelli,51
7649,ckF4SrqKfSm8ndr88on1dA,American (Traditional),2.5,Philadelphia,Chart House,352
7650,clp4nxz206DWqtxf8HtbZw,American (Traditional),3.0,Nashville,Waffle House,23
7651,cm0bhBDPM3bjBefmEXa3BQ,Breakfast & Brunch,3.5,Chadds Ford,Nudy's Cafe - Chadds Ford,63
7652,cmKzsxufJxa9RQCVkjFlPg,Burgers,3.5,Metairie,Tic Toc Cafe,168
7653,cmdRgN41FdHv5o4426qTWw,American (Traditional),3.5,Reno,Red Lobster,252
7654,cmkyXHQ1oqLTeLt5QjnQJQ,American (Traditional),2.5,Hermitage,O'Charley's Restaurant & Bar,71
7655,cmvseNCdevDdxbxlz3KkWw,Bars,4.5,St Pete Beach,Shrimpys Blues Bistro,1008
7656,cnqe2tBx9a-22lFeCEFSug,Chicken Wings,1.5,New Orleans,Wingstop,54
7657,co8fVmBON-QsZtEyIiyJtA,Nightlife,3.5,Morrisville,Dacey's Pub,43
7658,cpQa2HnBG4DkoZmlLA5Ysg,American (Traditional),3.5,Saint Louis,Colombo's Cafe & Tavern,31
7659,cpauYmd7cXS5g1KREWOxuA,Coffee & Tea,4.5,Brentwood,Peace Love & Little Donuts,24
7660,cplvIF2QlLpAKCsv5CRncw,Mexican,2.0,Tucson,Los Betos,13
7661,cpsKyZKCLpTMmu0YQsbIsg,Burgers,2.0,Upper Darby,Wendy's,24
7662,cqPRhgzpPVtQBctn73k4pA,Nightlife,4.5,Chesterfield,Shack Breakfast & Lunch,240
7663,cqs7-jHvGSaPuQSWw1W4qg,American (Traditional),2.0,Greenwood,Popeyes Louisiana Kitchen,20
7664,cquDeQN7gzg72tcI4hi9Rg,Cafes,4.0,Nashville,Kwizera Coffee,9
7665,crKntHpGqNepj_CtJ4E-7Q,Pizza,3.5,Saint Charles,Stef's Pizza - Zumbehl Rd,53
7666,crgS4ogZEt2rYGwYVfeK2A,Chicken Wings,4.0,Nashville,Farm Burger Nashville,284
7667,crx5gGbwNRg7pzptkF5oog,Sandwiches,3.5,Tucson,Jersey Mike's Subs,10
7668,csNl5vQ9ArCX2Gtfa-O_pw,Breakfast & Brunch,4.0,St. Louis,Commonwealth,10
7669,csspV7_Rmf6QnKeHIEVdFQ,American (Traditional),3.5,St. Charles,Bugatti's Steak & Pasta,67
7670,csswkEg0FxRKnNIp3Y_VNg,Italian,3.5,Meridian,Smoky Mountain Pizzeria Grill,115
7671,ct-VF8Yqj4GlxEHZ23Arig,Sandwiches,4.0,Metairie,Blue Line Sandwich,192
7672,ct8VbSfbz1z973moHEGL9w,American (Traditional),4.0,Brandon,Recipe Box Family Diner,200
7673,ctHjyadbDQAtUFfkcAFEHw,Nightlife,4.5,Philadelphia,Zahav,3065
7674,ctOOp80WBFPj3wPZyFw1tw,Mexican,2.5,Philadelphia,Taco Bell,15
7675,ctSUBPw0Y7KDiZmBhKmiww,Breakfast & Brunch,4.5,Nashville,Eastwood Deli Co,21
7676,ctnvu1eMLQ5ON09baNsvPA,Mexican,2.0,Quakertown,Taco Bell,27
7677,ctodE9VuIjc1_g_42CFUFA,Breakfast & Brunch,4.0,Noblesville,Best Bet Breakfast & Lunch,337
7678,ctppPuguEKktu2X7SaOf-g,Burgers,3.5,Wilmington,Wendy's,7
7679,cuCYFucWMWNiNflwaA_Fbg,Nightlife,4.0,Reno,Wild Garlic Pizza & Pub,105
7680,cuVZh35VKHs6GNlACFlhvw,Mexican,2.5,Sun Valley,El Paisano,14
7681,cuXUuoOSZ4VbV6jvh3BC0A,Sandwiches,3.0,Reno,Subway,13
7682,cw9CnSxGVf26aP36HNYGBw,American (Traditional),3.5,Smyrna,Five Guys,35
7683,cwSlDlrmK1qlOWH9zDuNKQ,Chicken Wings,3.5,Marlton,Domino's Pizza,24
7684,cwUYrV2rG4k2dZmspqaRlQ,Breakfast & Brunch,3.5,Saint Louis,Pumpernickles Delicatessen,126
7685,cwtc0mRJ2SSLAQhIK3jIAg,Pizza,3.5,Hatfield,Vinny's Pizzarama 2,32
7686,cx2fwY66_xTNFo0p2EEC4g,American (New),4.0,Media,Shere-E-Punjab,170
7687,cx5rIVMN-FXwBkl2Kbot7w,Nightlife,4.5,Tampa,North 30th Sports Pub & Grille,106
7688,cxPGh9qmT8yyOrfCPieQpA,Burgers,3.5,Indian Rocks Beach,Chicago Jaqx Pizzeria & Taphouse,166
7689,cyP5eTRiUjtpAERRB9OiYQ,Nightlife,3.5,Carmel,Sahm's Ale House,85
7690,czAMmGyWXZBEGPNvODe-oA,Sandwiches,3.0,Indianapolis,Penn Station East Coast Subs,20
7691,czCtjXVP-NT8yemsQv2KsA,Sandwiches,4.0,Indianapolis,Jersey Mike's Subs,44
7692,czJM3pm_cAbz8Ohr7vGtJQ,American (Traditional),2.5,Nashville,Dave & Buster's,282
7693,czMJC9pUOMuxse5cEh_lbQ,Nightlife,3.5,Brandon,Miller's Ale House - Brandon,191
7694,czZ39uUtw3Z1eRvHpDg2yA,Event Planning & Services,4.0,Indianapolis,Al-Rayan Restaurant,135
7695,d-5kMts7CzenaPgDzesQDg,Pizza,2.5,Goleta,Domino's Pizza,79
7696,d-KScItGomWp3EqbXrfZ6w,Event Planning & Services,4.0,Belleville,Chick-fil-A,37
7697,d0xKQW6u1ij9qpg4AJO1Cg,Sandwiches,3.5,Nashville,Madeline Pizza and Pasta,111
7698,d1QKAM7kSGLPQcDAxrFgDA,Event Planning & Services,3.5,Boise,Cracker Barrel Old Country Store,146
7699,d1Xi74Pc1UaIxAhrs4c2bA,Nightlife,3.5,Philadelphia,Shaking Crab - Philadelphia,10
7700,d25NwB0EeDs7-A5KHn94bA,Pizza,3.5,Edmonton,Dallas Pizza & Steak House,32
7701,d26VEnmSq_r2wJ35L9RYUw,Mexican,3.0,Tucson,Little Mexico Steakhouse,104
7702,d3D5R3uP3BjQN6m_60nFww,Burgers,3.5,Franklin,Big Bad Breakfast - Franklin,80
7703,d3trfhECJFDOdJ8b9_B5Jg,Pizza,3.0,Deptford,Papa John's Pizza,10
7704,d3v51cMiLdNvn0GevIQDeg,Burgers,3.0,East Alton,McDonald's,5
7705,d4GRmLdkPIsJBeOYE7fuqA,Salad,2.0,Nashville,Panera Bread,138
7706,d4ZPdoYxDnT6f70AZPGrcw,American (Traditional),4.0,Nashville,Sky Blue Cafe,836
7707,d5G3dpdyO60CYHukoM-_FQ,Mexican,3.5,Saint Louis,Rosalita's Cantina,526
7708,d5LC_htpMRUfpIxDbHAyHw,Salad,4.5,Palm Harbor,Harvey's Sandwich & Salads,68
7709,d5N73WoLPi_FdBC4tzbxrA,Seafood,3.5,Indianapolis,Yummy Crab,13
7710,d5Y7OymSQPP928ipnr2lwA,Pizza,4.0,Wayne,Jules Thin Crust,68
7711,d5fAUl4lKaNxGfiXj4Kygg,Pizza,3.5,Philadelphia,Little Italy Pizza,241
7712,d5jha0HH4SpUFnWpOMSoog,Mexican,4.0,Sparks,Jalapeno's Mexican Food,223
7713,d6CkVTvgiU-U-kLR1Mj09Q,Mexican,4.5,Newport,Taqueria El Amigo,16
7714,d6s7DjS4yLOyk8we6LiWKQ,Pizza,3.0,Hamilton,Tina's Pizza & Italian,22
7715,d73Cf2TYRPsweXCxeK7WQw,Italian,3.5,Brandon,Olde Town Pizzeria,141
7716,d7nNIaYRfD3lPHzV3DZnwg,Pizza,3.5,Philadelphia,Quig's Pizza Steaks & Hoagie's,31
7717,d8aSWehBh1Q-bc0idLkAAw,Bars,4.0,Indianapolis,Texas Margaritas Mexican Restaurant,40
7718,d8p4lR6CpT1DdEg0vuz4Lg,Mexican,3.0,Harvey,Pupuseria El Buen Gusto,5
7719,d9-_PYtP-qklQ9Q7iLU8cw,Sandwiches,3.0,New Castle,Wings To Go - New Castle,10
7720,dAZASdppYH5DQvXLlzGiow,Breakfast & Brunch,3.0,St. Pete Beach,Society Table,101
7721,dAaWxrY4le8xvTMqNjIRtw,Burgers,3.5,Philadelphia,Five Guys,54
7722,dAcG8wthEtwvlAU0i3MxaA,Japanese,2.5,Tampa,Sansei Japan,12
7723,dAyIK3V2FO7sU-ICjtIdmA,Nightlife,4.5,Philadelphia,Penn's Port Pub,15
7724,dB2e0wNXmLbnsVc_tyhkAg,Breakfast & Brunch,2.5,Bridgeton,Waffle House,13
7725,dB7-TdEG4llXz9HwpMAZPg,Bars,3.5,Nashville,Losers Bar & Grill -Downtown,152
7726,dBOVfp8Ub8uO9qUPtw92_w,Italian,4.0,New Orleans,Lilette,298
7727,dCCBSvxEGT0yWIes0s4GeQ,Breakfast & Brunch,3.5,Audubon,The Legacy Diner,119
7728,dCI9y5zlamQovNvvZ8JL5w,American (New),4.5,Lambertville,D'Floret,140
7729,dCnvs9AVz0aBsjNWc6EtNQ,Salad,4.5,Palm Harbor,Three Brothers Pizza - Palm Harbor,92
7730,dD8qp4Ro74EI4DqQl8FFCw,Cafes,2.5,Philadelphia,Au Bon Pain,52
7731,dDFcdlDsBrXa_zZYBhUV9g,Seafood,4.5,Bellmawr,Agave,46
7732,dDaBhROPNDCePBVJr3caaA,Sandwiches,3.0,Sicklerville,PrimoHoagies,44
7733,dDn_NVOQh9F-t153S035Ew,Japanese,4.0,Goodlettsville,Rice Box,67
7734,dEjv0c41gY1U_tQfrQcX9Q,Burgers,2.5,Exton,Red Robin Gourmet Burgers and Brews,92
7735,dExbA_Nx9nQF3qSTeydzXg,Chicken Wings,2.0,Riverview,Westshore Pizza,42
7736,dGF7wLT0zN4-lVaf5LIG6Q,Mexican,2.0,Saint Louis,Jack in the Box,26
7737,dGlMJzK84qUU8zwdbjUjmw,Coffee & Tea,1.5,Indianapolis,McDonald's,10
7738,dH3l2TFi8mL1PUCmjvFlow,Burgers,3.0,Fishers,Applebee's Grill + Bar,39
7739,dHhJSGd6mPmmwrVP_0Iyaw,Sandwiches,4.0,Beverly,Riccardo's Pizza & Restaurant,12
7740,dHpHptXgn1gpuxr_4DrMYQ,Mexican,4.0,Tucson,La Indita,274
7741,dI43urdMRSos9u15hP_FgA,Italian,4.0,Saint Louis,Dominic's Trattoria,50
7742,dI4Zv4zB0jXiktAiVdHb9A,Chicken Wings,2.5,Oro Valley,Domino's Pizza,23
7743,dIQGbalj-3I8vixZ4M149g,Pizza,4.5,New Orleans,Molly's Rise and Shine,153
7744,dIoRAk88FuBNlvb2ZgTxNA,Bars,2.5,Indianapolis,Chili's,51
7745,dIpTuL2T1L98GQGU17IeSw,Bars,4.0,Tampa,The Bricks,548
7746,dIqni3toenZFY-JVrvMiDA,Sandwiches,2.0,St. Louis,Jimmy John's,25
7747,dItw95e5y8uSeSRBZZmK5Q,American (New),3.5,Warminster,Five Guys,60
7748,dJffXwctyNWkW0m0jVHE7w,Sandwiches,4.5,St. Louis,Java Plus Cafe & Catering,18
7749,dKDyKDdSJR4xHMrTvrSz1Q,Nightlife,3.0,Nashville,Nashville Underground,266
7750,dKLfvJaR-dCk84TCdTMWnA,Nightlife,4.0,Lutz,Mellow Mushroom - Wesley Chapel,176
7751,dKPXqfCJxsZHSRj1tbdhVg,Nightlife,4.0,Tampa,The Big Easy,191
7752,dKYxMT7zPvFI5uQNt2dTnw,Burgers,2.5,Richmond Heights,Red Robin Gourmet Burgers and Brews,61
7753,dL0GYNilzv_esQ6GD5Vcqw,Sandwiches,4.0,Tampa,Wawa,74
7754,dLLldDhrNbgQVIqf1vGJ4Q,American (New),5.0,St.Petersburg,Naked Farmer,105
7755,dLVXcceTQlOYJRz9N4M0xg,Nightlife,4.0,Edmonton,Bodega Tapas and Wine Bar,34
7756,dLw56oZ9dWDZkgVv--VqIg,American (New),3.5,King of Prussia,NM Cafe,21
7757,dMKI1fTqzWvDvL6KZpvsnA,Salad,4.0,Trenton,Sub Maria's Deli,12
7758,dMOv-lIQ9-2TGOfuAyzgOg,Italian,3.0,Philadelphia,Little Sicily Pizza,41
7759,dN2Bg65U8AcPmKG1RSYYfw,Breakfast & Brunch,2.5,Boise,Shari's - Boise,63
7760,dN7AMKUhwTa4Kk0bdMRPgA,Cafes,4.0,New Orleans,Cafe Abyssinia,286
7761,dNR-b-CsrFGYhMo9zLMrCw,Japanese,4.5,Brentwood,Soy Bistro,482
7762,dOOvB4HW-b0mWDpcvY5h-g,Nightlife,4.0,Tucson,Reilly Craft Pizza & Drink,662
7763,dOk9uk7GKqKr7e4juSiEfg,American (Traditional),4.0,Fishers,Bubba's 33,322
7764,dOznUZMHH1YxtWfz8O3GOA,American (Traditional),4.5,Saint Petersburg,Pasadena Bar & Grill,9
7765,dPc04D8Wsq9XP5pjfWuJww,Pizza,4.0,Tucson,Sauce Pizza & Wine,207
7766,dQ4xpCqmRTRdM9TQnQfpMg,Burgers,3.5,Madison,Burger King,7
7767,dQvQs-dgWy9iXJVkfA8vpg,Sandwiches,4.0,New Port Richey,Olivia's Subs and Pizza,33
7768,dRDQZsKOTJaYXyi0M-yFAQ,Pizza,1.5,Sun City Center,Pizza Hut,54
7769,dRFSMj5Q3lro4UDeN6oCQg,Seafood,3.5,Wilmington,Bogle Cove Oyster House,28
7770,dRaNZxDVOBKBg3-Iv3eoAg,American (New),3.5,Swarthmore,Antonia's Family Restaurant,50
7771,dS4_CM11h7E-EDI7-Adsgg,American (Traditional),3.5,Tampa,PDQ South Dale,197
7772,dS6KYuon9YG_9Ny1IS205A,Pizza,2.5,Somerdale,Little Caesars,5
7773,dS6YwOhkFzcb28SeMtG3LQ,Bars,3.5,Whitestown,Noble Roman's Craft Pizza & Pub,84
7774,dTDBXOnGK0w96L79P92AbA,Cafes,4.5,Metairie,Chez Pierre,21
7775,dTTjz9bl5QiTMtSvig23dA,Chicken Wings,2.5,Tampa,Hooters,125
7776,dUctvEfHQccW_uxtRup2QQ,Steakhouses,3.0,Saint Petersburg,Tsunami Japanese Steakhouse,212
7777,dUoSaa5JPSNCmI_vg3mbsQ,American (Traditional),2.5,Gretna,Roundhouse Bar & Grill,42
7778,dWOSZcAEt3sRXshh4Z8KGw,Mexican,4.0,Runnemede,El Tequila,67
7779,dWaxiIFlz1kOgU9qzD9W4A,Pizza,4.0,Bensalem,Camila's Pizzeria II,17
7780,dXBXHaPCnJK2cqNb1xKKjg,Sandwiches,5.0,Medford,Tigas Artisan Pizzeria,66
7781,dXCHtPZ7VdAM98QS_JRksg,Nightlife,4.0,St. Louis,Crafted,171
7782,dXQrVqsVNhQLxGL01zVQ8w,Burgers,3.0,W.Chester,Wendy's,5
7783,dXtKhR0cORwZMW4GuFxwdg,American (Traditional),4.0,Kirkwood,Kaldi's Coffee,141
7784,dY7p6JHGqWnrwoad_cv5_Q,Salad,3.5,Reno,Pinocchio's Bar & Grill,207
7785,dYZ3_AJWlrwWmv6QHuqkyQ,Pizza,2.5,Wesley Chapel,Hungry Howie's Pizza & Subs,15
7786,dYfBaOaV6bD9qM6atdMfzw,Burgers,2.0,Tampa,Burger King,18
7787,dYk3vGMfFIpDpeC_qhEpmw,Sandwiches,4.0,Burlington,Luigi's Pizza Fresca Burlington,32
7788,dYsSSplrU88w4i86K5uQSQ,Salad,3.5,Sparks,Blaze Pizza,118
7789,dZFlKW6M5YIhPHrLhsdCTA,Breakfast & Brunch,3.0,Nashville,Taco Bell,15
7790,d_4xDlOYQJYqV2V-2iyGOA,Sandwiches,3.5,Tucson,Baggin's Gourmet Sandwiches,97
7791,daJi3RqUR6N0xWDDlZxtaA,Sandwiches,3.0,Nashville,Arby's,8
7792,daY4oe7psl3gi7l6pgm4-A,Cafes,4.5,Spring Hill,Weeki Wachee Candy,36
7793,dahJLPUaE8mIOLhU1fYRhw,Breakfast & Brunch,4.0,Indianapolis,Al's Pub & Pizza,9
7794,db2Gro2VPPecFA7nESsvxw,Chicken Wings,1.0,Saint Charles,Domino's Pizza,10
7795,dbFGjNBivfrBzIiGrvggxA,Pizza,1.5,Indianapolis,Pizza Hut,27
7796,dbli0TD6YQfbnWTv-43KLg,Burgers,3.5,New Orleans,Houston's Restaurant,435
7797,dbuYREziXjV-NulaigarSA,Nightlife,3.5,Chesterfield,The Haus Pizzeria & Bar,48
7798,dcLYXtPBf68QqlwGQSAkRA,Nightlife,3.0,St Louis,Social House Soulard,88
7799,dcZO0077whfgEcsGLKOkdQ,Burgers,3.0,Tucson,Wendy's,21
7800,dccCnHSZyPCst2mn7Jkw-A,Coffee & Tea,5.0,Reno,Hub Coffee Roasters,17
7801,deJd43rpViQxkOmn-gz-Lg,Pizza,3.0,Philadelphia,Pizza City,49
7802,deKRCllWptCpA8JpyHOUOg,Pizza,3.5,Apollo Beach,Alpha Pizza House,73
7803,deQAlSgEXKuSPasPXkeotg,Breakfast & Brunch,3.5,Levittown,Garden of Eatin,123
7804,deWhFgwgU3F11jYMJk8n3Q,Seafood,4.5,Carmel,Main Street Poké,246
7805,dfMwNf78ttnEYXNRTIhXeA,American (Traditional),5.0,Gulfport,The Breeze Waterfront Cafe,8
7806,dfjMedVxJomf4QaWbcdnqg,Sandwiches,4.0,Nashville,Nashville Venezuela Food,20
7807,dfqIU-iEqKh1Id8p3gDO5g,Chicken Wings,4.0,New Orleans,Brothers Food Mart,267
7808,dgEvzJHBA35xZG2DYfFdaQ,American (Traditional),3.5,West Chester,Four Dogs Tavern,218
7809,dgGuvdysSuWOv2dKqZTbVA,Mexican,2.5,Philadelphia,Chipotle Mexican Grill,186
7810,dgOiYwlnRGQFObr2qVe1ZA,Bars,4.0,Ruskin,Buchos Mexican Bar & Grill,9
7811,dh1C733vVNx7BaIBmwMwNQ,Breakfast & Brunch,4.5,Tucson,Cafe A La Cart,364
7812,dhIpGsx1bMUC2nsV4ckB-A,Pizza,2.0,Philadelphia,Papa John's Pizza,29
7813,dhfYjrZOKfk9i_GfTZ5H-w,Italian,3.5,West Chester,Sabatino's Grill,35
7814,dhqtrDXhXrcvBJxsbnIfkA,American (Traditional),2.0,Tampa,Pollo Tropical,41
7815,di2mjpEsYputc9wRcQiEuw,Seafood,4.0,Overland,The Signature Club,14
7816,diwwt5QBU3-Thig9SVlsOA,Bars,3.5,Reno,Brew Brothers,592
7817,dj7xzPvmibMFv4zVOe3bLA,Italian,4.5,Ambler,Angelo's Italian Kitchen,59
7818,djj8qE6hQjSeyEt9T2H_dg,Burgers,1.5,Edmonton,McDonald's,18
7819,djn6PlsuFw_Z_gRA55QDcg,Seafood,4.0,Conshohocken,Conshy Seafood,62
7820,dkEgU5UNNed9Rhn91Whuhw,Cafes,3.5,Tucson,Sunny Side Up Cafe,115
7821,dkxB_I_3-63HJMmQszE0Kg,Sandwiches,3.5,Horsham,Wawa,13
7822,dl-2ZaDP3POIAR3eL2pi-A,Breakfast & Brunch,4.5,St. Petersburg,Maple Street Biscuit Company - Downtown St. Pete,509
7823,dl1QHd3dx_iMB0nz3P0rEg,Mexican,3.0,Eagle,Fiesta Guadalajara A Family Mexican Restaurant,39
7824,dm0Mxt6KogERnYc27vx_sw,Italian,2.5,Hudson,Hungry Howie's Pizza & Subs,10
7825,dmb-LM_EtUB9cY-SsjH0LQ,Mexican,3.5,O'Fallon,La Casa Mexicana O'fallon,150
7826,dmx9rfhDOixCsCA_DcsEEA,Breakfast & Brunch,4.0,Havertown,Havertown Grille,115
7827,dnOZr9LepBOSgQi2Jrls9A,Steakhouses,3.5,Edmonton,Lumber Jacks Pancake & Steakhouse,33
7828,dqyijU3ditWPJKxPgR3qAQ,Breakfast & Brunch,4.0,Boise,Eddie's Restaurant,89
7829,dr28-47iiszKAHOvqjqDoA,Italian,2.5,Edmonton,Boston Pizza,14
7830,dr_nIjj7A0PYfaN6qS2yng,Burgers,2.0,Chalfont,McDonald's,10
7831,drdUxcjlRK5QFG8JXf-5mg,Salad,3.0,Bensalem,Original Apple Pizza,44
7832,drepaTu9BS0qCof5mMpfqA,Italian,4.0,Metairie,Riccobono's Peppermill,111
7833,drmfvMch9rjoi_yV8I9ywA,Sandwiches,2.0,Arnold,Arbys,8
7834,dsKwDe5Mw_SiDBl3d4t1yQ,Bars,4.0,Tampa,World of Beer,335
